,headline,Date Published,keywords,Covid 1st keyword,Contains covid keyword
5493,What’s on TV Tuesday: ‘One Day at a Time’ and ‘Council of Dads’,2020-03-24T05:00:06+0000,Movies;Television,False,False
5494,"Instead of Tearing It Down, They Rescued It",2020-03-24T09:02:06+0000,Real Estate and Housing (Residential);Interior Design and Furnishings;Home Repairs and Improvements;Restoration and Renovation;Furniture;Design;San Francisco Bay Area (Calif);Marin County (Calif),False,False
5495,"We All Hate Bailouts, but We Need Them",2020-03-23T19:00:09+0000,United States Politics and Government;United States Economy;Law and Legislation;Senate;Treasury Department;Small Business;Coronavirus (2019-nCoV);Corporations;Stimulus (Economic),False,True
5496,The Coronavirus Bailout Stalled. And It’s Mitch McConnell’s Fault.,2020-03-23T19:57:22+0000,"United States Economy;United States Politics and Government;Layoffs and Job Reductions;Coronavirus (2019-nCoV);Wages and Salaries;Senate;McConnell, Mitch;Stimulus (Economic);Federal Reserve System;Treasury Department;Law and Legislation",False,True
5497,"At Least 13,500 Americans Abroad Need Help Getting Home, State Dept. Says",2020-03-23T23:47:56+0000,Coronavirus (2019-nCoV);Travel and Vacations;Evacuations and Evacuees;United States Politics and Government;State Department;Passports;Defense Department;Homeland Security Department;Quarantines;Cruises;United States;Peru;Ghana;Honduras,True,True
5498,New York Philharmonic Cancels Season Because of Coronavirus,2020-03-23T20:00:09+0000,"Classical Music;Coronavirus (2019-nCoV);New York Philharmonic;Borda, Deborah;Shutdowns (Institutional)",False,True
5499,"To Fight the Coronavirus, Cut the Red Tape",2020-03-24T15:00:10+0000,Shortages;Malpractice;Inventions and Patents;Coronavirus (2019-nCoV);Ventilators (Medical);Tests (Medical);Quarantines;Regulation and Deregulation of Industry;Copyrights and Copyright Violations;Medical Devices;Nobel Prizes;Drivers Licenses;Doctors;Computers and the Internet;Smartphones;AIRLINES AND AIRPLANES;Heart;Health Insurance and Managed Care;Suits and Litigation (Civil);States (US);Financial Times;Twitter;University of Chicago;Italy;Singapore;United States,False,True
5500,The ‘Niqab Squad’ Wants Women to Be Seen Differently,2020-03-23T16:58:51+0000,Muslim Veiling;Women and Girls;Muslims and Islam;Tablighi Jamaat;Indonesia,False,False
5501,"Whose Life is Worth Saving? In Washington State, People With Disabilities Are Afraid They Won’t Make the Cut.",2020-03-23T17:06:46+0000,Disabilities;Coronavirus (2019-nCoV);Hospitals;Shortages;Ventilators (Medical);Washington (State);Discrimination,False,True
5502,"As Coronavirus Cases Add Up, California Frantically Counts Tests, Beds and Masks",2020-03-23T23:10:08+0000,"Coronavirus (2019-nCoV);Ventilators (Medical);California;Tests (Medical);Hospitals;Protective Clothing and Gear;Shortages;Newsom, Gavin;Garcetti, Eric M",True,True
5503,Trump Administration Gives Apple More Tariff Relief,2020-03-23T19:10:01+0000,"International Trade and World Market;Watches and Clocks;Customs (Tariff);Wearable Computing;Apple Inc;Cook, Timothy D",False,False
5504,"In Daily Coronavirus Briefing, Trump Tries to Redefine Himself",2020-03-23T23:19:23+0000,"Trump, Donald J;Coronavirus (2019-nCoV);News and News Media;Speeches and Statements;United States Politics and Government;Cuomo, Andrew M;Fauci, Anthony S;Pence, Mike;White House Building (Washington, DC)",False,True
5505,Spelling Bee,2020-03-24T18:44:19+0000,,False,False
5506,Obamacare Turns 10. Here’s a Look at What Works and Doesn’t.,2020-03-23T17:39:01+0000,"Health Insurance and Managed Care;Law and Legislation;Patient Protection and Affordable Care Act (2010);United States Politics and Government;Medicaid;Obama, Barack;your-feed-healthcare;Trump, Donald J;Democratic Party;Kaiser Family Foundation;Republican Party;Harvard School of Public Health",False,False
5507,$1 Million Homes in California,2020-03-23T13:00:24+0000,Real Estate and Housing (Residential);San Luis Obispo (Calif);Sacramento (Calif);Berkeley (Calif);California,False,False
5508,What the Heck Is That?,2020-03-23T15:09:29+0000,Crossword Puzzles,False,False
5509,"They Don’t Hide From the Coronavirus, They Confront It",2020-03-23T09:00:11+0000,Coronavirus (2019-nCoV);Emergency Medical Treatment;Ventilators (Medical);Hospitals;Social Media;Journal of the American Medical Assn;Northwell Health,True,True
5510,"Lesson of the Day: ‘Food, a Basic Pleasure, Is Suddenly Fraught’",2020-03-23T08:00:05+0000,,False,False
5511,Canada Will Not Send Teams to Tokyo in 2020,2020-03-23T02:19:35+0000,Canada;Coronavirus (2019-nCoV);Olympic Games;Olympic Games (2020),False,True
5512,Is This Really the Best Way to Fight Coronavirus?,2020-03-24T22:00:04+0000,"Coronavirus (2019-nCoV);Epidemics;Viruses;Trump, Donald J;Laboratories and Scientific Equipment",True,True
5513,A Surge in N.Y.C. Coronavirus Cases,2020-03-23T09:47:55+0000,"New York City;Coronavirus (2019-nCoV);Tests (Medical);Quarantines;Books Are Magic (Brooklyn, NY, Retailer);Federal Emergency Management Agency;Police Department (NYC);Word Up Community Bookshop;Books and Literature;de Blasio, Bill;Cuomo, Andrew M;Greenlight Bookstore (Brooklyn, NY, Retailer);The Lit. Bar (Bronx, NY, Retailer);Astoria Bookshop (Queens, NY, Retailer)",False,True
5514,The M.T.A. Needs Help. Now.,2020-03-24T16:27:28+0000,Transit Systems;Subways;Coronavirus (2019-nCoV);Long Island Rail Road Co;Metropolitan Transportation Authority;New York City,False,True
5515,"Whenever I Throw Away a Mask, I Think of Venezuela and I Freak Out",2020-03-24T19:00:10+0000,Coronavirus (2019-nCoV);Quarantines;Politics and Government;World Health Organization;Venezuela,True,True
5516,"Back at Work but Not on the Bench, Supreme Court Issues 3 Major Opinions",2020-03-23T17:30:44+0000,Discrimination;Coronavirus (2019-nCoV);Mental Health and Disorders;Copyrights and Copyright Violations;Supreme Court (US);Decisions and Verdicts;Race and Ethnicity;Suits and Litigation (Civil);Black People;Comcast Corporation;Entertainment Studios Networks,False,True
5517,Britain Locks Down to Stem the Coronavirus. More or Less.,2020-03-24T21:51:55+0000,"Great Britain;Coronavirus (2019-nCoV);Quarantines;Johnson, Boris;Khan, Sadiq;Politics and Government",False,True
5518,Some Pregnant Women in New York City Will Have to Deliver Babies Alone,2020-03-24T09:00:18+0000,Pregnancy and Childbirth;Hospitals;Midwives and Doulas;Coronavirus (2019-nCoV);Parenting;New York-Presbyterian Hospital;Mount Sinai Medical Center;Methodist Hospital;New York City,False,True
5519,"Cathy Yan on the Rerelease of ‘Birds of Prey,’ the Harley Quinn Movie",2020-03-24T12:00:06+0000,"Movies;Robbie, Margot;Yan, Cathy (Film Director);Birds of Prey (Movie)",False,False
5520,"The Ultimate Pantry Snack: Smoky, Nutty Popcorn",2020-03-24T16:07:34+0000,Cooking and Cookbooks;Popcorn;Snack Foods;Coronavirus (2019-nCoV);Quarantines,False,True
5521,We’re Relying on Trump to Care About Our Lives,2020-03-24T19:12:03+0000,"Coronavirus (2019-nCoV);Shutdowns (Institutional);United States Economy;Trump, Donald J;United States Politics and Government",True,True
5522,How South Korea Flattened the Curve,2020-03-23T17:50:02+0000,Coronavirus (2019-nCoV);South Korea;Quarantines;Tests (Medical);World Health Organization;Daegu (South Korea);Epidemics;MERS (Middle East Respiratory Syndrome),True,True
5523,"Trump Has Given Unusual Leeway to Fauci, but Aides Say He’s Losing His Patience",2020-03-24T01:14:44+0000,"Coronavirus (2019-nCoV);Fauci, Anthony S;Trump, Donald J;United States Politics and Government;Rumors and Misinformation;News and News Media;National Institute of Allergy and Infectious Diseases",True,True
5524,"Mexico, the Coronavirus and the Hugging President",2020-03-23T19:00:08+0000,"Coronavirus (2019-nCoV);Quarantines;Lopez Obrador, Andres Manuel;Mexico",True,True
5525,Trump Thinks He Knows Better Than the Doctors About Coronavirus,2020-03-24T09:00:21+0000,"United States Economy;Quarantines;United States Politics and Government;Coronavirus (2019-nCoV);Presidential Election of 2020;Socialism (Theory and Philosophy);Trump, Donald J",False,True
5526,Modi Orders 3-Week Total Lockdown for All 1.3 Billion Indians,2020-03-24T17:21:36+0000,"Coronavirus (2019-nCoV);India;Modi, Narendra;Politics and Government;Quarantines;Shutdowns (Institutional);Delhi (India);Economic Conditions and Trends",True,True
5527,The Wealthy Flee Coronavirus. Vacation Towns Respond: Stay Away.,2020-03-25T17:38:02+0000,"Coronavirus (2019-nCoV);Catskills (NYS Area);Florida;New Jersey;New York City;Hamptons (NY);Travel and Vacations;Second Homes and Non-Primary Residences;Supermarkets and Grocery Stores;Cuomo, Andrew M;Murphy, Philip D (1957- );Baker, Charles D Jr",True,True
5528,"Falling Ill, Testing Negative",2020-03-24T09:01:18+0000,Quarantines;Coronavirus (2019-nCoV);Fever;Connecticut;United States,False,True
5529,‘I Just Don’t Think We Have the Luxury to Have Dreams Anymore’,2020-03-24T09:00:25+0000,Millennial Generation;Generation Z;United States Economy;Recession and Depression;Colleges and Universities;Income Inequality;Coronavirus (2019-nCoV),False,True
5530,Call It ‘Coronavirus’,2020-03-23T23:53:50+0000,"Discrimination;Coronavirus (2019-nCoV);Politics and Government;Chinese-Americans;Epidemics;Asian-Americans;Pompeo, Mike;Trump, Donald J;World Health Organization",False,True
5531,Canada Will Not Send Teams to Tokyo in 2020,2020-03-23T02:19:35+0000,Canada;Coronavirus (2019-nCoV);Olympic Games;Olympic Games (2020),False,True
5532,Proof That God Loves Us,2020-03-24T02:00:02+0000,Crossword Puzzles,False,False
5533,"Alex Salmond, Scotland’s Ex-First Minister, Cleared of Sexual Assault",2020-03-23T16:23:46+0000,"Salmond, Alex;Decisions and Verdicts;Sex Crimes;Scotland;Scottish National Party;Sexual Harassment",False,False
5534,"Quotation of the Day: Joining Athletes, U.S. Committee Pushes for Delay of Tokyo Games",2020-03-24T04:02:11+0000,,False,False
5535,Small Businesses Seek a Crisis Lifeline Beyond Loans,2020-03-23T09:00:20+0000,Small Business;Credit and Debt;Layoffs and Job Reductions;Banking and Financial Institutions;Entrepreneurship;Coronavirus (2019-nCoV);Restaurants;Small Business Administration,False,True
5536,"Boris Stankovic, Who Paved Way for N.B.A.’s ‘Dream Team,’ Dies at 94",2020-03-23T21:23:36+0000,Basketball;Olympic Games;Deaths (Obituaries);International Basketball Federation;National Basketball Assn;Red Star Belgrade (Soccer Team);Yugoslavia,False,False
5537,What’s on TV Tuesday: ‘One Day at a Time’ and ‘Council of Dads’,2020-03-24T05:00:06+0000,Movies;Television,False,False
5538,What the Heck Is That?,2020-03-23T15:09:29+0000,Crossword Puzzles,False,False
5539,"Instead of Tearing It Down, They Rescued It",2020-03-24T09:02:06+0000,Real Estate and Housing (Residential);Interior Design and Furnishings;Home Repairs and Improvements;Restoration and Renovation;Furniture;Design;San Francisco Bay Area (Calif);Marin County (Calif),False,False
5540,"Chin Up, Extroverts: We Will Crowd Again!",2020-03-23T19:00:07+0000,Coronavirus (2019-nCoV);Quarantines,True,True
5541,Medicare Is Updating Coverage to Help in the Coronavirus Crisis,2020-03-24T20:30:22+0000,Medicare;Elderly;Coronavirus (2019-nCoV);Drugs (Pharmaceuticals);Health Insurance and Managed Care;Long-Term Care Insurance;Tests (Medical);Social Security (US);Retirement;Centers for Medicare and Medicaid Services,False,True
5542,A Year of ‘What If’ for the N.B.A.,2020-03-25T14:30:06+0000,Basketball;National Basketball Assn,False,False
5543,7 New Books to Watch for in April,2020-03-25T18:25:17+0000,Books and Literature,False,False
5544,"They Don’t Hide From the Coronavirus, They Confront It",2020-03-23T09:00:11+0000,Coronavirus (2019-nCoV);Emergency Medical Treatment;Ventilators (Medical);Hospitals;Social Media;Journal of the American Medical Assn;Northwell Health,True,True
5545,"Lesson of the Day: ‘Food, a Basic Pleasure, Is Suddenly Fraught’",2020-03-23T08:00:05+0000,,False,False
5546,$1 Million Homes in California,2020-03-23T13:00:24+0000,Real Estate and Housing (Residential);San Luis Obispo (Calif);Sacramento (Calif);Berkeley (Calif);California,False,False
5547,What the Heck Is That?,2020-03-23T15:09:29+0000,Crossword Puzzles,False,False
5548,"Quotation of the Day: Joining Athletes, U.S. Committee Pushes for Delay of Tokyo Games",2020-03-24T04:02:11+0000,,False,False
5549,What’s on TV Tuesday: ‘One Day at a Time’ and ‘Council of Dads’,2020-03-24T05:00:06+0000,Movies;Television,False,False
5550,"Chin Up, Extroverts: We Will Crowd Again!",2020-03-23T19:00:07+0000,Coronavirus (2019-nCoV);Quarantines,True,True
5551,Livestreaming the Seattle Symphony Became a Source of Connection in Dark Times,2020-03-24T18:49:44+0000,"Music;Shutdowns (Institutional);Coronavirus (2019-nCoV);Seattle Symphony;Ma, Yo-Yo",False,True
5552,Why Would Anyone Want to Visit Chernobyl?,2020-03-25T01:39:32+0000,Chernobyl (Ukraine);Radiation;Cold War Era;Travel and Vacations;Nuclear Energy;ACCIDENTS AND SAFETY,False,False
5553,"Economic Crisis Prompts a Showdown, and a Shutdown, in Suriname",2020-03-25T18:05:31+0000,"Economic Conditions and Trends;Currency;Black Markets;Coronavirus (2019-nCoV);Bouterse, Desi;Paramaribo (Suriname)",False,True
5554,What Does Our Body Temperature Say About Our Health?,2020-03-24T09:00:01+0000,Medicine and Health;Temperature;Longevity;Fever;Coronavirus (2019-nCoV);Centers for Disease Control and Prevention;Mount Sinai Medical Center,False,True
5555,I Think Sex for Pay Is Wrong. Should I Stay With a Partner Who Disagrees?,2020-03-24T09:00:07+0000,Dating and Relationships;Prostitution;Sex;Ethics (Personal),False,False
5556,America’s Next Top Barista,2020-03-24T14:05:26+0000,Coffee;Contests and Prizes,False,False
5557,"What Men Can Learn From Mary, Mother of Jesus",2020-03-25T09:00:16+0000,"Art;Christians and Christianity;Pregnancy and Childbirth;Gender;Religion and Belief;Men and Boys;Jesus Christ;Mary, Mother of Jesus;van Rijn, Rembrandt Harmenszoon",False,False
5558,"The Salon Comes to Your Home, and to Your iPad",2020-03-25T09:00:10+0000,Beauty Salons;Skin;Face;Hair;Nails (Body Part);Cosmetics and Toiletries;Coronavirus (2019-nCoV);Quarantines,False,True
5559,Neighbors Are Reaching Out on Nextdoor,2020-03-25T17:21:44+0000,Mobile Applications;Nextdoor.com Inc;Coronavirus (2019-nCoV);New York City,False,True
5560,The View From Your Window,2020-03-23T23:41:16+0000,Presidential Election of 2020,False,False
5561,"1,000 Inmates Will Be Released From N.J. Jails to Curb Coronavirus Risk",2020-03-23T16:40:34+0000,"Coronavirus (2019-nCoV);Quarantines;Rabner, Stuart J;New Jersey;Prisons and Prisoners",True,True
5562,Where Can Domestic Violence Victims Turn During Covid-19?,2020-03-23T19:00:09+0000,Coronavirus (2019-nCoV);Domestic Violence;Quarantines;Courts and the Judiciary;Nonprofit Organizations,True,True
5563,"At Least 13,500 Americans Abroad Need Help Getting Home, State Dept. Says",2020-03-23T23:47:56+0000,Coronavirus (2019-nCoV);Travel and Vacations;Evacuations and Evacuees;United States Politics and Government;State Department;Passports;Defense Department;Homeland Security Department;Quarantines;Cruises;United States;Peru;Ghana;Honduras,True,True
5564,Woody Allen’s Memoir Is Published,2020-03-23T15:32:21+0000,"Books and Literature;ALLEN, WOODY;Apropos of Nothing (Book);Book Trade and Publishing;Freedom of Speech and Expression;Skyhorse Publishing;Hachette Book Group;Farrow, Ronan;Child Abuse and Neglect;Sex Crimes",False,False
5565,New York Philharmonic Cancels Season Because of Coronavirus,2020-03-23T20:00:09+0000,"Classical Music;Coronavirus (2019-nCoV);New York Philharmonic;Borda, Deborah;Shutdowns (Institutional)",False,True
5566,"To Fight the Coronavirus, Cut the Red Tape",2020-03-24T15:00:10+0000,Shortages;Malpractice;Inventions and Patents;Coronavirus (2019-nCoV);Ventilators (Medical);Tests (Medical);Quarantines;Regulation and Deregulation of Industry;Copyrights and Copyright Violations;Medical Devices;Nobel Prizes;Drivers Licenses;Doctors;Computers and the Internet;Smartphones;AIRLINES AND AIRPLANES;Heart;Health Insurance and Managed Care;Suits and Litigation (Civil);States (US);Financial Times;Twitter;University of Chicago;Italy;Singapore;United States,False,True
5567,Canada Will Not Send Teams to Tokyo in 2020,2020-03-23T02:19:35+0000,Canada;Coronavirus (2019-nCoV);Olympic Games;Olympic Games (2020),False,True
5568,"Whose Life is Worth Saving? In Washington State, People With Disabilities Are Afraid They Won’t Make the Cut.",2020-03-23T17:06:46+0000,Disabilities;Coronavirus (2019-nCoV);Hospitals;Shortages;Ventilators (Medical);Washington (State);Discrimination,False,True
5569,"As Coronavirus Cases Add Up, California Frantically Counts Tests, Beds and Masks",2020-03-23T23:10:08+0000,"Coronavirus (2019-nCoV);Ventilators (Medical);California;Tests (Medical);Hospitals;Protective Clothing and Gear;Shortages;Newsom, Gavin;Garcetti, Eric M",True,True
